lang,topic,topic_in_English
ru,Symphogear,Symphogear
fr,Symphogear,Symphogear
it,Symphogear,Symphogear
sv,Senki Zesshō Symphogear,Symphogear
en,MLB 12: The Show,MLB 12: The Show
ko,MLB 12: 더 쇼,MLB 12: The Show
hu,MLB 12: The Show,MLB 12: The Show
en,2002 Australian Sports Sedan Championship,2002 Australian Sports Sedan Championship
en,The Last of Us,The Last of Us
ru,The Last of Us,The Last of Us
es,The Last of Us,The Last of Us
ja,The Last of Us,The Last of Us
de,The Last of Us,The Last of Us
fr,The Last of Us,The Last of Us
it,The Last of Us,The Last of Us
pt,The Last of Us,The Last of Us
zh,最後生還者,The Last of Us
tr,The Last of Us,The Last of Us
pl,The Last of Us,The Last of Us
uk,The Last of Us,The Last of Us
id,The Last of Us,The Last of Us
cs,The Last of Us,The Last of Us
th,เดอะลาสต์ออฟอัส,The Last of Us
fi,The Last of Us,The Last of Us
vi,The Last of Us,The Last of Us
sv,The Last of Us,The Last of Us
hu,The Last of Us (videójáték),The Last of Us
nl,The Last of Us (computerspel),The Last of Us
ro,The Last of Us,The Last of Us
el,The Last of Us,The Last of Us
hi,द लास्ट ऑफ अस (वीडियो गेम),The Last of Us
hr,The Last of Us,The Last of Us
ca,The Last of Us,The Last of Us
sr,The Last of Us,The Last of Us
az,The Last of Us,The Last of Us
ko,더 라스트 오브 어스 (비디오 게임),The Last of Us
no,The Last of Us,The Last of Us
lt,The Last of Us,The Last of Us
simple,The Last of Us,The Last of Us
sl,The Last of Us,The Last of Us
et,The Last of Us,The Last of Us
arz,ذا لاست اوف آس,The Last of Us
lv,The Last of Us,The Last of Us
gl,The Last of Us,The Last of Us
ie,Li Ultim Ex Nos,The Last of Us
nn,The Last of Us,The Last of Us
pnb,دی لاسٹ آف اس,The Last of Us
hy,The Last of Us,The Last of Us
yo,Eyi to gbeyin ninu wa,The Last of Us
ckb,دوایینی ئێمە,The Last of Us
is,The Last of Us,The Last of Us
lld,The Last of Us,The Last of Us
eo,The Last of Us,The Last of Us
eu,The Last of Us,The Last of Us
ban,The Last of Us,The Last of Us
wuu,最后生还者,The Last of Us
en,Yogi Bear's Gold Rush,Yogi Bear's Gold Rush
fr,Yogi Bear in Yogi Bear's Goldrush,Yogi Bear's Gold Rush
es,Yogi Bear's Gold Rush,Yogi Bear's Gold Rush
fi,Yogi Bear’s Gold Rush,Yogi Bear's Gold Rush
sv,Yogi Bear's Gold Rush,Yogi Bear's Gold Rush
en,Tiger Style,Tiger Style
en,Dyad (video game),Dyad (video game)
lld,Dyad,Dyad (video game)
en,Metal Gear Solid: Social Ops,Metal Gear Solid: Social Ops
it,Metal Gear Solid: Social Ops,Metal Gear Solid: Social Ops
ja,メタルギア ソリッド ソーシャル・オプス,Metal Gear Solid: Social Ops
pl,Metal Gear Solid: Social Ops,Metal Gear Solid: Social Ops
arz,ميتال جاير سوليد: سوسيال اوپس,Metal Gear Solid: Social Ops
lld,Metal Gear Solid: Social Ops,Metal Gear Solid: Social Ops
en,The Walking Dead (franchise),The Walking Dead (franchise)
ru,Ходячие мертвецы (франшиза),The Walking Dead (franchise)
de,The Walking Dead (Franchise),The Walking Dead (franchise)
es,The Walking Dead (franquicia),The Walking Dead (franchise)
pt,The Walking Dead (franquia),The Walking Dead (franchise)
zh,陰屍路系列,The Walking Dead (franchise)
it,The Walking Dead (franchise),The Walking Dead (franchise)
nl,The Walking Dead (franchise),The Walking Dead (franchise)
tr,The Walking Dead (imtiyaz),The Walking Dead (franchise)
hu,The Walking Dead (franchise),The Walking Dead (franchise)
uk,Ходячі мерці (франшиза),The Walking Dead (franchise)
id,The Walking Dead (waralaba),The Walking Dead (franchise)
fi,The Walking Dead (tuotesarja),The Walking Dead (franchise)
ca,The Walking Dead (franquícia),The Walking Dead (franchise)
en,Batman: Arkham Origins,Batman: Arkham Origins
ru,Batman: Arkham Origins,Batman: Arkham Origins
es,Batman: Arkham Origins,Batman: Arkham Origins
it,Batman: Arkham Origins,Batman: Arkham Origins
fr,Batman: Arkham Origins,Batman: Arkham Origins
pt,Batman: Arkham Origins,Batman: Arkham Origins
de,Batman: Arkham Origins,Batman: Arkham Origins
pl,Batman: Arkham Origins,Batman: Arkham Origins
ja,バットマン アーカム・ビギンズ,Batman: Arkham Origins
zh,蝙蝠侠：阿卡姆起源,Batman: Arkham Origins
uk,Batman: Arkham Origins,Batman: Arkham Origins
vi,Batman: Arkham Origins,Batman: Arkham Origins
tr,Batman: Arkham Origins,Batman: Arkham Origins
fi,Batman: Arkham Origins,Batman: Arkham Origins
nl,Batman: Arkham Origins,Batman: Arkham Origins
sv,Batman: Arkham Origins,Batman: Arkham Origins
th,แบทแมน: อาร์แคมออริจินส์,Batman: Arkham Origins
ko,배트맨: 아캄 오리진,Batman: Arkham Origins
bg,Batman: Arkham Origins,Batman: Arkham Origins
ro,Batman: Arkham Origins,Batman: Arkham Origins
simple,Batman: Arkham Origins,Batman: Arkham Origins
arz,باتمان: ارخام اوريجينس,Batman: Arkham Origins
en,Danganronpa,Danganronpa
ja,ダンガンロンパシリーズ,Danganronpa
zh,槍彈辯駁系列,Danganronpa
es,Danganronpa (serie),Danganronpa
fr,Danganronpa,Danganronpa
pt,Danganronpa,Danganronpa
de,Danganronpa,Danganronpa
it,Danganronpa,Danganronpa
pl,Danganronpa,Danganronpa
ko,단간론파,Danganronpa
tr,Danganronpa,Danganronpa
uk,Danganronpa,Danganronpa
fi,Danganronpa,Danganronpa
nl,Danganronpa,Danganronpa
sv,Danganronpa,Danganronpa
simple,Danganronpa (franchise),Danganronpa
en,Nihilumbra,Nihilumbra
ru,Nihilumbra,Nihilumbra
es,Nihilumbra,Nihilumbra
fr,Nihilumbra,Nihilumbra
ca,Nihilumbra,Nihilumbra
en,Xbox 360 sales,Xbox 360 sales
en,IL-2 Sturmovik: Great Battles,IL-2 Sturmovik: Great Battles
fr,IL-2 Sturmovik: Great Battles,IL-2 Sturmovik: Great Battles
es,IL-2 Sturmovik: Great Battles,IL-2 Sturmovik: Great Battles
fi,IL-2 Sturmovik: Great Battles,IL-2 Sturmovik: Great Battles
fi,Risto Hieta,Risto Hieta
en,Risto Hieta,Risto Hieta
en,Fish Heroes,Fish Heroes
en,The Dark Heart of Uukrul,The Dark Heart of Uukrul
ru,The Dark Heart of Uukrul,The Dark Heart of Uukrul
en,Limbic Entertainment,Limbic Entertainment
ru,Limbic Entertainment,Limbic Entertainment
de,Limbic Entertainment,Limbic Entertainment
fr,Limbic Entertainment,Limbic Entertainment
nl,Limbic Entertainment,Limbic Entertainment
arz,ليمبيك انترتنمنت,Limbic Entertainment
en,Unity of Command (video game),Unity of Command (video game)
ru,Unity of Command,Unity of Command (video game)
uk,Unity of Command,Unity of Command (video game)
en,Andrew Augustin,Andrew Augustin
en,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
es,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
pt,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
ja,ウイニングイレブン 2016,Pro Evolution Soccer 2016
ru,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
it,PES 2016,Pro Evolution Soccer 2016
tr,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
fr,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
pl,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
th,โปรอีโวลูชันซ็อกเกอร์ 2016,Pro Evolution Soccer 2016
zh,胜利十一人2016,Pro Evolution Soccer 2016
uk,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
ro,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
de,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
nl,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
sw,PES 2016,Pro Evolution Soccer 2016
wuu,胜利十一人2016,Pro Evolution Soccer 2016
arz,پرو ايڤولوشن سوكر 2016,Pro Evolution Soccer 2016
fi,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
az,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
ka,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016
ko,프로 에볼루션 사커 2016,Pro Evolution Soccer 2016
en,Darren Korb,Darren Korb
fr,Darren Korb,Darren Korb
ru,"Корб, Даррен",Darren Korb
arz,دارين كورب,Darren Korb
en,Evoland 2,Evoland 2
fr,Evoland 2,Evoland 2
es,Evoland 2,Evoland 2
zh,进化之地2,Evoland 2
arz,اڤولاند 2: اى سليجت كاس اوف سپاسيتيم كونتينوم ديسوردير,Evoland 2
en,PangaeaPanga,PangaeaPanga
es,PangaeaPanga,PangaeaPanga
en,The Political Machine 2016,The Political Machine 2016
ru,The Political Machine 2016,The Political Machine 2016
arz,ث پوليتيكال ماكين 2016,The Political Machine 2016
en,Song of the Deep,Song of the Deep
ru,Song of the Deep,Song of the Deep
fr,Song of the Deep,Song of the Deep
pt,Song of the Deep,Song of the Deep
arz,سونج اوف ث ديپ,Song of the Deep
en,Crashlands,Crashlands
ru,Crashlands,Crashlands
arz,كراشلاندس,Crashlands
en,Fault Milestone One,Fault Milestone One
sv,Fault Milestone One,Fault Milestone One
arz,فاولت ميليستون اون,Fault Milestone One
en,Logitech G29,Logitech G29
es,Logitech G29,Logitech G29
fr,Logitech G29,Logitech G29
en,FunPlus,FunPlus
zh,趣加,FunPlus
en,Evo 2013,Evo 2013
en,Who's Your Daddy? (video game),Who's Your Daddy? (video game)
it,Who's Your Daddy? (videogioco),Who's Your Daddy? (video game)
simple,Who's Your Daddy? (video game),Who's Your Daddy? (video game)
en,Four Last Things (video game),Four Last Things (video game)
en,Pierluca Zizzi,Pierluca Zizzi
en,100ft Robot Golf,100ft Robot Golf
arz,10فت روبوت جولف,100ft Robot Golf
en,Fast,Fast & Furious: Showdown
ru,Фаст,Fast & Furious: Showdown
ko,패스트,Fast & Furious: Showdown
ja,ファスト,Fast & Furious: Showdown
sv,Fast,Fast & Furious: Showdown
uk,Фаст,Fast & Furious: Showdown
it,Fast,Fast & Furious: Showdown
fr,Fast (homonymie),Fast & Furious: Showdown
simple,Fast,Fast & Furious: Showdown
pt,Fast,Fast & Furious: Showdown
fi,Fast,Fast & Furious: Showdown
nds,Fast,Fast & Furious: Showdown
tl,Fast,Fast & Furious: Showdown
en,History of the World (video game),History of the World (video game)
fr,History of the World,History of the World (video game)
en,Off (video game),Off (video game)
ru,OFF the game,Off (video game)
fr,Off (jeu vidéo),Off (video game)
ja,OFF,Off (video game)
it,OFF (videogioco),Off (video game)
uk,OFF the game,Off (video game)
ro,Off (joc video),Off (video game)
en,The Temple to Athena,The Temple to Athena
en,Hong Kong Esports Festival,Hong Kong Esports Festival
en,Bedlam (2015 video game),Bedlam (2015 video game)
en,Destiny 2: Forsaken,Destiny 2: Forsaken
ja,Destiny2 孤独と影,Destiny 2: Forsaken
en,Wizard of Legend,Wizard of Legend
zh,傳說法師,Wizard of Legend
fr,Wizard of Legend,Wizard of Legend
en,Heir (tournament),Heir (tournament)
fr,Heir,Heir (tournament)
en,IMSA World Championship Racing,IMSA World Championship Racing
en,Links LS 2000,Links LS 2000
en,Might and Delight,Might and Delight
sv,Might and Delight,Might and Delight
ja,Might and Delight,Might and Delight
en,Car Wars,Car Wars
fr,Car Wars,Car Wars
es,Car Wars,Car Wars
de,Car Wars,Car Wars
it,Car Wars,Car Wars
en,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
fr,Medal of Honor : Débarquement allié,Medal of Honor: Allied Assault
ru,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
es,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
pl,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
de,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
pt,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
it,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
ja,メダル・オブ・オナー アライドアサルト,Medal of Honor: Allied Assault
tr,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
zh,荣誉勋章：联合袭击,Medal of Honor: Allied Assault
uk,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
nl,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
cs,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
fi,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
hu,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
sr,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
sv,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
ko,메달 오브 아너: 얼라이드 어썰트,Medal of Honor: Allied Assault
da,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
sk,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
el,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
eu,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
lv,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
lt,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
arz,ميدال اوف هونور: آلايد اسوت,Medal of Honor: Allied Assault
lld,Medal of Honor: Allied Assault,Medal of Honor: Allied Assault
en,SNK,SNK
es,SNK,SNK
zh,SNK,SNK
fr,SNK Corporation,SNK
pt,SNK,SNK
it,SNK Corporation,SNK
de,SNK Corporation,SNK
ru,SNK Corporation,SNK
ko,SNK,SNK
id,SNK,SNK
hr,SNK,SNK
tr,SNK,SNK
nl,SNK,SNK
vi,SNK Corporation,SNK
sv,SNK Corporation,SNK
th,เอสเอ็นเค,SNK
uk,SNK,SNK
fi,SNK,SNK
ca,SNK,SNK
el,SNK,SNK
ka,SNK,SNK
wuu,SNK,SNK
arz,اس ان كاى,SNK
simple,SNK,SNK
en,FightBox,FightBox
en,Robin Beanland,Robin Beanland
fr,Robin Beanland,Robin Beanland
de,Robin Beanland,Robin Beanland
pt,Robin Beanland,Robin Beanland
arz,روبين باينلاند,Robin Beanland
en,Gorillas (video game),Gorillas (video game)
de,Gorillas (Computerspiel),Gorillas (video game)
es,GORILLAS.BAS,Gorillas (video game)
it,Gorillas,Gorillas (video game)
fr,Gorilla (jeu vidéo),Gorillas (video game)
pt,Gorilla (jogo eletrônico),Gorillas (video game)
sv,Gorillas,Gorillas (video game)
fi,Gorillas,Gorillas (video game)
lld,Gorillas,Gorillas (video game)
en,Link (The Legend of Zelda),Link (The Legend of Zelda)
es,Link (personaje),Link (The Legend of Zelda)
ja,リンク (ゲームキャラクター),Link (The Legend of Zelda)
fr,Link (The Legend of Zelda),Link (The Legend of Zelda)
zh,林克,Link (The Legend of Zelda)
it,Link (The Legend of Zelda),Link (The Legend of Zelda)
ru,Линк (персонаж),Link (The Legend of Zelda)
pt,Link (personagem),Link (The Legend of Zelda)
nl,Link (The Legend of Zelda),Link (The Legend of Zelda)
fi,Link,Link (The Legend of Zelda)
pl,Link (postać),Link (The Legend of Zelda)
sv,Link,Link (The Legend of Zelda)
tr,Link (The Legend of Zelda),Link (The Legend of Zelda)
ko,링크 (젤다의 전설),Link (The Legend of Zelda)
da,Link (The Legend of Zelda),Link (The Legend of Zelda)
simple,Link (The Legend of Zelda),Link (The Legend of Zelda)
uk,Лінк (персонаж),Link (The Legend of Zelda)
no,Link (The Legend of Zelda),Link (The Legend of Zelda)
de,Link (Computerspielfigur),Link (The Legend of Zelda)
el,Link (The Legend of Zelda),Link (The Legend of Zelda)
zh-yue,Link (薩爾達傳說),Link (The Legend of Zelda)
ca,Link,Link (The Legend of Zelda)
gl,Link (The Legend of Zelda),Link (The Legend of Zelda)
ast,Link (The Legend of Zelda),Link (The Legend of Zelda)
nn,Link frå The Legend of Zelda,Link (The Legend of Zelda)
eo,Link,Link (The Legend of Zelda)
is,Link (The Legend of Zelda),Link (The Legend of Zelda)
la,Link (persona ficticia),Link (The Legend of Zelda)
wuu,林克（塞尔达传说）,Link (The Legend of Zelda)
en,Ganon,Ganon
ja,ガノンドロフ,Ganon
es,Ganondorf,Ganon
fr,Ganon,Ganon
ru,Ганон,Ganon
zh,加儂,Ganon
it,Ganondorf,Ganon
pt,Ganon,Ganon
sv,Ganon,Ganon
nl,Ganon,Ganon
fi,Ganon,Ganon
ko,가논돌프,Ganon
tr,Ganon,Ganon
no,Ganon,Ganon
simple,Ganon,Ganon
da,Ganon,Ganon
ast,Ganondorf,Ganon
ca,Ganon,Ganon
la,Ganon,Ganon
en,Neon Genesis Evangelion: Girlfriend of Steel 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
ja,新世紀エヴァンゲリオン 鋼鉄のガールフレンド2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
zh,新世紀福音戰士：鋼鐵戀人2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
es,Neon Genesis Evangelion: the Iron Maiden 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
ru,Girlfriend of Steel 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
it,Shin seiki Evangelion - Kōtetsu no girlfriend 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
fr,Neon Genesis Evangelion: Girlfriend of Steel 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
nap,Shin seiki Evangelion - Kōtetsu no girlfriend 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
arz,نيون جينيسيس ايفانجيليون: صديقه الفولاذ 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
lld,Neon Genesis Evangelion: Girlfriend of Steel 2nd,Neon Genesis Evangelion: Girlfriend of Steel 2nd
ja,ゼビウス,Xevious
en,Xevious,Xevious
es,Xevious,Xevious
zh,铁板阵,Xevious
it,Xevious,Xevious
fr,Xevious,Xevious
ru,Xevious,Xevious
de,Xevious,Xevious
pt,Xevious,Xevious
ko,제비우스,Xevious
fi,Xevious,Xevious
tr,Xevious,Xevious
nl,Xevious,Xevious
sv,Xevious,Xevious
wuu,铁板阵,Xevious
lld,Xevious,Xevious
arz,اكسيڤيوس,Xevious
simple,Xevious,Xevious
en,Warhammer (game),Warhammer (game)
ru,Warhammer,Warhammer (game)
de,Warhammer Fantasy,Warhammer (game)
es,Warhammer Fantasy Battle,Warhammer (game)
fr,Warhammer le jeu des batailles fantastiques,Warhammer (game)
nl,Warhammer,Warhammer (game)
ja,ウォーハンマー (ミニチュアゲーム),Warhammer (game)
it,Warhammer Fantasy Battle,Warhammer (game)
pl,Warhammer Fantasy Battle,Warhammer (game)
uk,Warhammer Fantasy Battle,Warhammer (game)
zh,戰鎚幻想战役,Warhammer (game)
cs,Warhammer Fantasy Battle,Warhammer (game)
hu,Warhammer,Warhammer (game)
ca,Warhammer,Warhammer (game)
da,Warhammer,Warhammer (game)
sv,Warhammer Fantasy Battle,Warhammer (game)
fi,Warhammer Fantasy Battle,Warhammer (game)
el,Warhammer (παιχνίδι),Warhammer (game)
lt,Warhammer: The Game of Fantasy Battles,Warhammer (game)
gl,Warhammer Fantasy Battle,Warhammer (game)
ast,Warhammer Fantasy,Warhammer (game)
wuu,战锤幻想战役,Warhammer (game)
en,PC World,PC World
de,PC-Welt,PC World
pl,PC World,PC World
es,PC World,PC World
ru,PC World,PC World
it,PC World,PC World
fr,PC World,PC World
