lang,topic,topic_in_English
en,Strategy guide,Strategy guide
ja,攻略本,Strategy guide
zh,攻略本,Strategy guide
de,Lösungsbuch,Strategy guide
es,Guía de estrategias,Strategy guide
it,Guida strategica,Strategy guide
fr,Guide officiel de jeu vidéo,Strategy guide
zh-yue,攻略本,Strategy guide
ko,공략집,Strategy guide
pl,Poradnik do gry,Strategy guide
id,Panduan strategi,Strategy guide
th,คู่มือกลยุทธ์,Strategy guide
fi,Läpipeluuohje,Strategy guide
ca,Guia d'estratègia,Strategy guide
sv,Spelguide,Strategy guide
tr,Strateji rehberi,Strategy guide
en,Mortal Kombat II,Mortal Kombat II
ru,Mortal Kombat II,Mortal Kombat II
es,Mortal Kombat II,Mortal Kombat II
pt,Mortal Kombat II,Mortal Kombat II
it,Mortal Kombat II,Mortal Kombat II
fr,Mortal Kombat II,Mortal Kombat II
de,Mortal Kombat II,Mortal Kombat II
tr,Mortal Kombat II,Mortal Kombat II
hu,Mortal Kombat II,Mortal Kombat II
pl,Mortal Kombat II,Mortal Kombat II
uk,Mortal Kombat II,Mortal Kombat II
zh,真人快打II,Mortal Kombat II
nl,Mortal Kombat II,Mortal Kombat II
vi,Mortal Kombat II,Mortal Kombat II
cs,Mortal Kombat II,Mortal Kombat II
az,Mortal Kombat 2,Mortal Kombat II
sv,Mortal Kombat II,Mortal Kombat II
ko,모탈 컴뱃 II,Mortal Kombat II
sk,Mortal Kombat II,Mortal Kombat II
arz,مورتال كومبات 2,Mortal Kombat II
eu,Mortal Kombat II,Mortal Kombat II
wuu,真人快打II,Mortal Kombat II
lld,Mortal Kombat II,Mortal Kombat II
en,Norihiko Hibino,Norihiko Hibino
ja,日比野則彦,Norihiko Hibino
fr,Norihiko Hibino,Norihiko Hibino
ko,히비노 노리히코,Norihiko Hibino
pt,Norihiko Hibino,Norihiko Hibino
azb,نوریهیکو هیبینو,Norihiko Hibino
nl,Norihiko Hibino,Norihiko Hibino
arz,نوريهيكو هيبينو,Norihiko Hibino
en,Nanosaur,Nanosaur
fr,Nanosaur,Nanosaur
es,Dinamic Multimedia,Dinamic Multimedia
en,Dinamic Multimedia,Dinamic Multimedia
it,Dinamic Multimedia,Dinamic Multimedia
ca,Dinamic Multimedia,Dinamic Multimedia
gl,Dinamic Multimedia,Dinamic Multimedia
en,Landstalker,Landstalker
ja,ランドストーカー 〜皇帝の財宝〜,Landstalker
fr,Landstalker : Le Trésor du Roi Nole,Landstalker
de,Landstalker – Die Schätze von König Nolo,Landstalker
es,Landstalker,Landstalker
zh,秘境魔寶,Landstalker
it,Landstalker,Landstalker
sv,Landstalker: The Treasures of King Nole,Landstalker
nl,Landstalker,Landstalker
lld,Landstalker,Landstalker
en,SOCOM U.S. Navy SEALs (video game),SOCOM U.S. Navy SEALs (video game)
es,SOCOM: U.S. Navy SEALs,SOCOM U.S. Navy SEALs (video game)
ja,SOCOM： U.S. NAVY SEALs,SOCOM U.S. Navy SEALs (video game)
fr,SOCOM: U.S. Navy SEALs,SOCOM U.S. Navy SEALs (video game)
th,โซคอมยูเอสเนวีซีลส์ (วิดีโอเกม),SOCOM U.S. Navy SEALs (video game)
lld,SOCOM U.S. Navy SEALs,SOCOM U.S. Navy SEALs (video game)
sv,Socom: U.S. Navy Seals,SOCOM U.S. Navy SEALs (video game)
en,Seibu Kaihatsu,Seibu Kaihatsu
ja,セイブ開発,Seibu Kaihatsu
fr,Seibu Kaihatsu,Seibu Kaihatsu
it,Seibu Kaihatsu,Seibu Kaihatsu
ru,Seibu Kaihatsu,Seibu Kaihatsu
en,The Lord of the Rings Online,The Lord of the Rings Online
ru,Властелин Колец Онлайн,The Lord of the Rings Online
de,Der Herr der Ringe Online,The Lord of the Rings Online
fr,Le Seigneur des anneaux Online,The Lord of the Rings Online
it,Il Signore degli Anelli Online: Ombre di Angmar,The Lord of the Rings Online
es,The Lord of the Rings Online,The Lord of the Rings Online
zh,指环王Online：安格玛之影,The Lord of the Rings Online
pl,The Lord of the Rings Online,The Lord of the Rings Online
nl,The Lord of the Rings Online,The Lord of the Rings Online
cs,The Lord of the Rings Online,The Lord of the Rings Online
pt,The Lord of the Rings Online,The Lord of the Rings Online
fi,The Lord of the Rings Online,The Lord of the Rings Online
ja,ロード・オブ・ザ・リングス オンライン,The Lord of the Rings Online
tr,The Lord of the Rings Online,The Lord of the Rings Online
sv,The Lord of the Rings Online,The Lord of the Rings Online
uk,Володар Перснів Онлайн,The Lord of the Rings Online
ko,반지의 제왕 온라인: 어둠의 제국 앙그마르,The Lord of the Rings Online
hu,The Lord of the Rings Online,The Lord of the Rings Online
no,The Lord of the Rings Online: Shadows of Angmar,The Lord of the Rings Online
da,The Lord of the Rings Online,The Lord of the Rings Online
arz,ث لورد اوف ث رينجس اونليني: شادوس اوف انجمار,The Lord of the Rings Online
el,The Lord of the Rings Online,The Lord of the Rings Online
ka,The Lord of the Rings Online,The Lord of the Rings Online
is,Lord of the Rings Online,The Lord of the Rings Online
lld,The Lord of the Rings Online,The Lord of the Rings Online
en,Slouching Towards Bedlam,Slouching Towards Bedlam
it,Slouching Towards Bedlam,Slouching Towards Bedlam
en,Elf Bowling,Elf Bowling
lld,Elf Bowling,Elf Bowling
en,Project64,Project64
es,Project64,Project64
ja,Project64,Project64
pt,Project64,Project64
it,Project64,Project64
fr,Project64,Project64
zh,Project64,Project64
tr,Project64,Project64
sv,Project64,Project64
ca,Project64,Project64
sr,Project64,Project64
no,Project64,Project64
en,FTL:2448,FTL:2448
en,WWE Day of Reckoning 2,WWE Day of Reckoning 2
es,WWE Day of Reckoning 2,WWE Day of Reckoning 2
fr,WWE Day of Reckoning 2,WWE Day of Reckoning 2
it,WWE Day of Reckoning 2,WWE Day of Reckoning 2
simple,WWE Day of Reckoning 2,WWE Day of Reckoning 2
lld,WWE Day of Reckoning 2,WWE Day of Reckoning 2
en,The Simpsons Skateboarding,The Simpsons Skateboarding
es,The Simpsons: Skateboarding,The Simpsons Skateboarding
it,The Simpsons Skateboarding,The Simpsons Skateboarding
fi,The Simpsons Skateboarding,The Simpsons Skateboarding
fr,The Simpsons Skateboarding,The Simpsons Skateboarding
cs,The Simpsons Skateboarding,The Simpsons Skateboarding
arz,ث سيمپسونس سكاتيبواردينج,The Simpsons Skateboarding
lld,The Simpsons Skateboarding,The Simpsons Skateboarding
simple,The Simpsons Skateboarding,The Simpsons Skateboarding
no,The Simpsons Skateboarding,The Simpsons Skateboarding
sv,The Simpsons Skateboarding,The Simpsons Skateboarding
nl,The Simpsons Skateboarding,The Simpsons Skateboarding
en,Guwange,Guwange
ja,ぐわんげ,Guwange
fr,Guwange,Guwange
es,Guwange,Guwange
lld,Guwange,Guwange
en,Dan Hsu,Dan Hsu
fr,Dan Hsu,Dan Hsu
en,Amsoft,Amsoft
fr,Amsoft,Amsoft
es,Amsoft,Amsoft
it,Amsoft,Amsoft
en,Grandia Online,Grandia Online
de,Grandia Online,Grandia Online
lld,Grandia Online,Grandia Online
en,Garfield: Caught in the Act,Garfield: Caught in the Act
ru,Garfield: Caught in the Act,Garfield: Caught in the Act
es,Garfield: Caught in the Act,Garfield: Caught in the Act
fr,Garfield: Caught in the Act,Garfield: Caught in the Act
it,Garfield: Caught in the Act,Garfield: Caught in the Act
nl,Garfield: Caught in the Act,Garfield: Caught in the Act
lld,Garfield: Caught in the Act,Garfield: Caught in the Act
en,Pedit5,Pedit5
ja,Pedit5,Pedit5
de,Pedit5,Pedit5
zh,Pedit5,Pedit5
fr,Pedit5,Pedit5
en,American Conquest,American Conquest
ru,Завоевание Америки,American Conquest
es,American Conquest,American Conquest
de,American Conquest,American Conquest
fr,American Conquest,American Conquest
it,American Conquest,American Conquest
pl,American Conquest,American Conquest
uk,Завоювання Америки,American Conquest
zh,征服美洲,American Conquest
vi,American Conquest,American Conquest
nl,American Conquest,American Conquest
ca,American Conquest,American Conquest
ko,아메리칸 컨퀘스트,American Conquest
lld,American Conquest,American Conquest
en,Alone in the Dark 3,Alone in the Dark 3
ru,Alone in the Dark 3,Alone in the Dark 3
es,Alone in the Dark 3,Alone in the Dark 3
fr,Alone in the Dark 3,Alone in the Dark 3
it,Alone in the Dark 3,Alone in the Dark 3
pt,Alone in the Dark 3,Alone in the Dark 3
de,Alone in the Dark 3,Alone in the Dark 3
tr,Alone in the Dark 3,Alone in the Dark 3
hu,Alone in the Dark 3,Alone in the Dark 3
th,อะโลนอินเดอะดาร์ก 3,Alone in the Dark 3
arz,آلون ان ذا دارك 3,Alone in the Dark 3
lld,Alone in the Dark 3,Alone in the Dark 3
en,CRI Middleware,CRI Middleware
ja,CRI・ミドルウェア,CRI Middleware
zh,CRI Middleware,CRI Middleware
ru,CRI Middleware,CRI Middleware
fr,CRI Middleware,CRI Middleware
id,CRI Middleware,CRI Middleware
ko,CRI 미들웨어,CRI Middleware
fi,CRI Middleware,CRI Middleware
en,Xevious 3D/G,Xevious 3D/G
ja,ゼビウス3D/G,Xevious 3D/G
es,Xevious 3D/G,Xevious 3D/G
arz,اكسيڤيوس 3دى/چى,Xevious 3D/G
lld,Xevious 3D/G,Xevious 3D/G
en,Championship Manager 5,Championship Manager 5
lld,Championship Manager 5,Championship Manager 5
en,WARS Trading Card Game,WARS Trading Card Game
bs,WARS,WARS Trading Card Game
en,P. P. Hammer and his Pneumatic Weapon,P. P. Hammer and his Pneumatic Weapon
tr,P. P. Hammer and his Pneumatic Weapon,P. P. Hammer and his Pneumatic Weapon
sv,P.P. Hammer,P. P. Hammer and his Pneumatic Weapon
en,Wipeout (video game),Wipeout (video game)
it,Wipeout,Wipeout (video game)
fr,Wipeout (jeu vidéo),Wipeout (video game)
es,Wipeout (videojuego),Wipeout (video game)
ru,Wipeout (игра),Wipeout (video game)
zh,反重力赛车,Wipeout (video game)
de,WipEout,Wipeout (video game)
nl,Wipeout (computerspel),Wipeout (video game)
fi,Wipeout (videopeli),Wipeout (video game)
hu,Wipeout (videójáték),Wipeout (video game)
sv,Wipeout (datorspel),Wipeout (video game)
el,Wipeout (βιντεοπαιχνίδι),Wipeout (video game)
en,Batman Beyond: Return of the Joker (video game),Batman Beyond: Return of the Joker (video game)
ru,Batman Beyond: Return of the Joker,Batman Beyond: Return of the Joker (video game)
es,Batman Beyond: Return of the Joker (videojuego),Batman Beyond: Return of the Joker (video game)
fr,Batman of the Future: Return of the Joker,Batman Beyond: Return of the Joker (video game)
fi,Batman of the Future: Return of the Joker (videopeli),Batman Beyond: Return of the Joker (video game)
ca,Batman Beyond: Return of the Joker (videojoc),Batman Beyond: Return of the Joker (video game)
arz,باتمان بيوند: ريتورن اوف ث چوكير,Batman Beyond: Return of the Joker (video game)
lld,Batman Beyond: Return of the Joker,Batman Beyond: Return of the Joker (video game)
en,APB: All Points Bulletin,APB: All Points Bulletin
ru,All Points Bulletin,APB: All Points Bulletin
es,APB: All Points Bulletin,APB: All Points Bulletin
de,APB: All Points Bulletin,APB: All Points Bulletin
zh,全面通緝 (遊戲),APB: All Points Bulletin
fr,"APB: All Points Bulletin (jeu vidéo, 2010)",APB: All Points Bulletin
pt,APB Reloaded,APB: All Points Bulletin
it,APB: All Points Bulletin (videogioco 2010),APB: All Points Bulletin
nl,APB: All Points Bulletin,APB: All Points Bulletin
cs,All Points Bulletin,APB: All Points Bulletin
arz,اپب: ال پوينتس بوليتين,APB: All Points Bulletin
lld,APB: All Points Bulletin,APB: All Points Bulletin
en,Monty Python's Complete Waste of Time,Monty Python's Complete Waste of Time
en,Wrath of the Gods,Wrath of the Gods
en,Ali Baba and 40 Thieves (video game),Ali Baba and 40 Thieves (video game)
ru,Ali Baba and 40 Thieves (игра),Ali Baba and 40 Thieves (video game)
lld,Ali Baba and 40 Thieves,Ali Baba and 40 Thieves (video game)
ja,夢幻戦士ヴァリス,Valis: The Fantasm Soldier
en,Valis: The Fantasm Soldier,Valis: The Fantasm Soldier
es,Valis: The Fantasm Soldier,Valis: The Fantasm Soldier
zh,夢幻戰士,Valis: The Fantasm Soldier
fr,Valis: The Fantasm Soldier,Valis: The Fantasm Soldier
it,Mugen Senshi Valis,Valis: The Fantasm Soldier
nl,Valis: The Fantasm Soldier,Valis: The Fantasm Soldier
wuu,梦幻战士,Valis: The Fantasm Soldier
lld,Valis: The Fantasm Soldier,Valis: The Fantasm Soldier
en,World Cup 98 (video game),World Cup 98 (video game)
es,1998 FIFA World Cup (videojuego),World Cup 98 (video game)
fr,Coupe du monde 98 (jeu vidéo),World Cup 98 (video game)
it,World Cup 98,World Cup 98 (video game)
pt,World Cup 98,World Cup 98 (video game)
pl,World Cup 98,World Cup 98 (video game)
nl,World Cup 98,World Cup 98 (video game)
tr,World Cup 98,World Cup 98 (video game)
zh,98世界杯 (游戏),World Cup 98 (video game)
sv,World Cup 98,World Cup 98 (video game)
ro,World Cup 98,World Cup 98 (video game)
hr,World Cup 98 (videoigra),World Cup 98 (video game)
zh-yue,World Cup 98,World Cup 98 (video game)
arz,كاس العالم 98 (فيديو لعب),World Cup 98 (video game)
lld,World Cup 98,World Cup 98 (video game)
en,Philosoma,Philosoma
ja,フィロソマ (シューティングゲーム),Philosoma
fr,Philosoma,Philosoma
lld,Philosoma,Philosoma
ru,Philosoma,Philosoma
sv,Philosoma,Philosoma
en,Final Fantasy Fables: Chocobo Tales,Final Fantasy Fables: Chocobo Tales
ja,チョコボと魔法の絵本,Final Fantasy Fables: Chocobo Tales
fr,Final Fantasy Fables: Chocobo Tales,Final Fantasy Fables: Chocobo Tales
it,Final Fantasy Fables: Chocobo Tales,Final Fantasy Fables: Chocobo Tales
zh,陆行鸟与魔法绘本,Final Fantasy Fables: Chocobo Tales
lld,Final Fantasy Fables: Chocobo Tales,Final Fantasy Fables: Chocobo Tales
arz,فينال فانتاسى فابليس: تشوكوبو تاليس,Final Fantasy Fables: Chocobo Tales
en,Days of Thunder (1990 video game),Days of Thunder (1990 video game)
es,Days of Thunder (videojuego de 1990),Days of Thunder (1990 video game)
fr,"Days of Thunder (jeu vidéo, 1990)",Days of Thunder (1990 video game)
sv,Days of Thunder (datorspel),Days of Thunder (1990 video game)
en,Neo Geo,Neo Geo
ja,ネオジオ,Neo Geo
id,Neo Geo,Neo Geo
simple,Neo Geo,Neo Geo
eo,Neo Geo,Neo Geo
sco,Neo Geo,Neo Geo
en,Battlehawks 1942,Battlehawks 1942
fr,Battlehawks 1942,Battlehawks 1942
lld,Battlehawks 1942,Battlehawks 1942
en,Sherlock Holmes: Consulting Detective (gamebook),Sherlock Holmes: Consulting Detective (gamebook)
fr,Sherlock Holmes détective conseil,Sherlock Holmes: Consulting Detective (gamebook)
de,Sherlock Holmes Criminal-Cabinet,Sherlock Holmes: Consulting Detective (gamebook)
it,Sherlock Holmes consulente investigativo,Sherlock Holmes: Consulting Detective (gamebook)
en,I Am Alive,I Am Alive
ru,I Am Alive,I Am Alive
es,I Am Alive,I Am Alive
pt,I Am Alive,I Am Alive
fr,I Am Alive,I Am Alive
de,I Am Alive,I Am Alive
zh,我依然存在,I Am Alive
it,I Am Alive,I Am Alive
pl,I Am Alive,I Am Alive
uk,I Am Alive,I Am Alive
tr,I Am Alive,I Am Alive
ko,아이 앰 얼라이브,I Am Alive
arz,آى آم الايف,I Am Alive
ca,I Am Alive,I Am Alive
fi,I Am Alive,I Am Alive
hi,आइ एम अलाइव,I Am Alive
lv,I Am Alive,I Am Alive
is,Alive (tölvuleikur),I Am Alive
lld,I Am Alive,I Am Alive
en,Midway Arcade Treasures: Extended Play,Midway Arcade Treasures: Extended Play
es,Midway Arcade Treasures: Extended Play,Midway Arcade Treasures: Extended Play
en,Raiden Fighters,Raiden Fighters
ja,ライデンファイターズ,Raiden Fighters
ko,라이덴 파이터즈,Raiden Fighters
sq,Raiden Fighters,Raiden Fighters
lld,Raiden Fighters,Raiden Fighters
en,Second Intention,Second Intention
en,Mike Wilson (executive),Mike Wilson (executive)
en,Kane (video game),Kane (video game)
it,Kane (videogioco),Kane (video game)
en,Clint Bajakian,Clint Bajakian
de,Clint Bajakian,Clint Bajakian
it,Clint Bajakian,Clint Bajakian
fr,Clint Bajakian,Clint Bajakian
nl,Clint Bajakian,Clint Bajakian
arz,كلينت باچاكيان,Clint Bajakian
pt,Clint Bajakian,Clint Bajakian
pl,Clint Bajakian,Clint Bajakian
zh,克林特·班加吉安,Clint Bajakian
ko,클린트 버제이키언,Clint Bajakian
en,Essence Engine,Essence Engine
ru,Essence Engine,Essence Engine
fr,Essence Engine,Essence Engine
sr,Essence Engine,Essence Engine
pt,Essence Engine,Essence Engine
en,Daffy Duck: The Marvin Missions,Daffy Duck: The Marvin Missions
fr,Daffy Duck: The Marvin Missions,Daffy Duck: The Marvin Missions
es,Daffy Duck: The Marvin Missions,Daffy Duck: The Marvin Missions
sv,Daffy Duck: The Marvin Missions,Daffy Duck: The Marvin Missions
lld,Daffy Duck: The Marvin Missions,Daffy Duck: The Marvin Missions
arz,دافى داك: مهمات مارفين,Daffy Duck: The Marvin Missions
en,Zoo Tycoon 2: Extinct Animals,Zoo Tycoon 2: Extinct Animals
es,Zoo Tycoon 2: Extinct Animals,Zoo Tycoon 2: Extinct Animals
nl,Zoo Tycoon 2: Uitgestorven Diersoorten,Zoo Tycoon 2: Extinct Animals
pt,Zoo Tycoon 2: Extinct Animals,Zoo Tycoon 2: Extinct Animals
th,ซูไทคูน 2: เอ็กซทิงคท์ แอนิมอลส์,Zoo Tycoon 2: Extinct Animals
eo,Zoo Tycoon 2: Extinct Animals,Zoo Tycoon 2: Extinct Animals
pl,Zoo Tycoon 2: Wymarłe gatunki,Zoo Tycoon 2: Extinct Animals
en,Jane's USAF,Jane's USAF
zh,美國空軍 (遊戲),Jane's USAF
tr,Jane's USAF,Jane's USAF
en,Bomberman Live,Bomberman Live
ja,ボンバーマン ライブ,Bomberman Live
fr,Bomberman Live,Bomberman Live
lld,Bomberman Live,Bomberman Live
th,บอมเบอร์แมนไลฟ์,Bomberman Live
en,Gaming keypad,Gaming keypad
en,Freddy's Rescue Roundup,Freddy's Rescue Roundup
lld,Freddy's Rescue Roundup,Freddy's Rescue Roundup
en,Torchlight,Torchlight
ru,Torchlight,Torchlight
de,Torchlight,Torchlight
es,Torchlight,Torchlight
fr,Torchlight,Torchlight
zh,火炬之光,Torchlight
pl,Torchlight,Torchlight
it,Torchlight,Torchlight
pt,Torchlight,Torchlight
uk,Torchlight,Torchlight
vi,Torchlight,Torchlight
ko,토치라이트,Torchlight
fi,Torchlight,Torchlight
nl,Torchlight,Torchlight
ro,Torchlight,Torchlight
hu,Torchlight,Torchlight
lt,Torchlight,Torchlight
el,Torchlight,Torchlight
arz,تورتشليجت,Torchlight
lld,Torchlight,Torchlight
sv,Torchlight,Torchlight
en,Sonic Rush Adventure,Sonic Rush Adventure
ru,Sonic Rush Adventure,Sonic Rush Adventure
ja,ソニック ラッシュ アドベンチャー,Sonic Rush Adventure
fr,Sonic Rush Adventure,Sonic Rush Adventure
it,Sonic Rush Adventure,Sonic Rush Adventure
es,Sonic Rush Adventure,Sonic Rush Adventure
de,Sonic Rush Adventure,Sonic Rush Adventure
pt,Sonic Rush Adventure,Sonic Rush Adventure
ko,소닉 러시 어드벤처,Sonic Rush Adventure
fi,Sonic Rush Adventure,Sonic Rush Adventure
nl,Sonic Rush Adventure,Sonic Rush Adventure
pl,Sonic Rush Adventure,Sonic Rush Adventure
arz,سونيك روش ادڤينتور,Sonic Rush Adventure
