lang,topic,topic_in_English
ko,캐슬바니아: 어둠의 유산,Castlevania: Legacy of Darkness
fi,Castlevania: Legacy of Darkness,Castlevania: Legacy of Darkness
arz,كاستلفانيا: ليجاسى اوف داركنيس,Castlevania: Legacy of Darkness
ca,Castlevania: Legacy of Darkness,Castlevania: Legacy of Darkness
en,Head over Heels (video game),Head over Heels (video game)
ru,Head Over Heels (игра),Head over Heels (video game)
es,Head Over Heels (videojuego),Head over Heels (video game)
it,Head over Heels (videogioco),Head over Heels (video game)
fr,Head over Heels (jeu vidéo),Head over Heels (video game)
de,Head Over Heels (Computerspiel),Head over Heels (video game)
lld,Head over Heels,Head over Heels (video game)
nl,Head over Heels (computerspel),Head over Heels (video game)
sv,Head over Heels (datorspel),Head over Heels (video game)
en,Löwenherz,Löwenherz
de,Löwenherz (Spiel),Löwenherz
fr,Löwenherz,Löwenherz
en,Déjà Vu (video game),Déjà Vu (video game)
ja,ディジャブ (コンピュータゲーム),Déjà Vu (video game)
de,Déjà Vu: A Nightmare Comes True,Déjà Vu (video game)
ru,Déjà Vu (игра),Déjà Vu (video game)
it,Déjà Vu (videogioco),Déjà Vu (video game)
fr,Déjà Vu (jeu vidéo),Déjà Vu (video game)
fi,Déjà Vu (videopeli),Déjà Vu (video game)
sv,Deja Vu: a Nightmare Comes True,Déjà Vu (video game)
arz,ديچا ڤو,Déjà Vu (video game)
lld,Déjà Vu,Déjà Vu (video game)
ko,데자뷔 (비디오 게임),Déjà Vu (video game)
ka,ბაგრატ IV (საქართველოს მეფე),Bagrat IV of Georgia
en,Bagrat IV of Georgia,Bagrat IV of Georgia
tr,IV. Bagrat,Bagrat IV of Georgia
ru,Баграт IV,Bagrat IV of Georgia
es,Bagrat IV de Georgia,Bagrat IV of Georgia
it,Bagrat IV di Georgia,Bagrat IV of Georgia
fr,Bagrat IV (roi de Géorgie),Bagrat IV of Georgia
az,IV Baqrat,Bagrat IV of Georgia
de,Bagrat IV.,Bagrat IV of Georgia
pt,Pancrácio IV da Geórgia,Bagrat IV of Georgia
bg,Баграт IV,Bagrat IV of Georgia
pl,Bagrat IV,Bagrat IV of Georgia
sv,Bagrat IV av Georgien,Bagrat IV of Georgia
uk,Баграт IV (цар Грузії),Bagrat IV of Georgia
el,Βαγράτιος Δ΄ της Γεωργίας,Bagrat IV of Georgia
fi,Bagrat IV,Bagrat IV of Georgia
ca,Bagrat IV de Geòrgia,Bagrat IV of Georgia
sl,Bagrat IV. Gruzijski,Bagrat IV of Georgia
sh,Bagrat IV od Gruzije,Bagrat IV of Georgia
nl,Bagrat IV,Bagrat IV of Georgia
uz,Gruziya Bagrat IV,Bagrat IV of Georgia
hr,Bagrat IV. Gruzijski,Bagrat IV of Georgia
en,Sonic Gems Collection,Sonic Gems Collection
ja,ソニック ジェムズ コレクション,Sonic Gems Collection
es,Sonic Gems Collection,Sonic Gems Collection
ru,Sonic Gems Collection,Sonic Gems Collection
it,Sonic Gems Collection,Sonic Gems Collection
de,Sonic Gems Collection,Sonic Gems Collection
pt,Sonic Gems Collection,Sonic Gems Collection
nl,Sonic Gems Collection,Sonic Gems Collection
ko,소닉 젬즈 컬렉션,Sonic Gems Collection
fi,Sonic Gems Collection,Sonic Gems Collection
lld,Sonic Gems Collection,Sonic Gems Collection
sv,Sonic Gems Collection,Sonic Gems Collection
en,Still Life (video game),Still Life (video game)
ru,Still Life (игра),Still Life (video game)
fr,Still Life (jeu vidéo),Still Life (video game)
de,Still Life (Computerspiel),Still Life (video game)
it,Still Life (videogioco),Still Life (video game)
es,Still Life (Videojuego),Still Life (video game)
pl,Still Life (gra komputerowa),Still Life (video game)
uk,Still Life (гра),Still Life (video game)
cs,Still Life,Still Life (video game)
tr,Still Life (video oyunu),Still Life (video game)
arz,ستيل ليف,Still Life (video game)
lld,Still Life,Still Life (video game)
en,Madden NFL 2001,Madden NFL 2001
ru,Madden NFL 2001,Madden NFL 2001
it,Madden NFL 2001,Madden NFL 2001
fr,Madden NFL 2001,Madden NFL 2001
lld,Madden NFL 2001,Madden NFL 2001
sv,Madden NFL 2001,Madden NFL 2001
en,Galidor: Defenders of the Outer Dimension,Galidor: Defenders of the Outer Dimension
en,Backyard Soccer MLS Edition,Backyard Soccer MLS Edition
lld,Backyard Soccer MLS Edition,Backyard Soccer MLS Edition
en,Atomix (video game),Atomix (video game)
ru,Atomix,Atomix (video game)
cs,Atomix,Atomix (video game)
nl,Atomix,Atomix (video game)
tr,Atomix,Atomix (video game)
fr,Atomix,Atomix (video game)
it,Atomix,Atomix (video game)
en,Mega Man III (Game Boy),Mega Man III (Game Boy)
ja,ロックマンワールド3,Mega Man III (Game Boy)
es,Mega Man III (Game Boy),Mega Man III (Game Boy)
fr,Mega Man III,Mega Man III (Game Boy)
ru,Mega Man III (Game Boy),Mega Man III (Game Boy)
sv,Mega Man III,Mega Man III (Game Boy)
fi,Mega Man 3 (Game Boy),Mega Man III (Game Boy)
ko,록맨 월드 3,Mega Man III (Game Boy)
lld,Mega Man III,Mega Man III (Game Boy)
arz,ميجا مان اى,Mega Man III (Game Boy)
pt,Mega Man III (Game Boy),Mega Man III (Game Boy)
en,Outpost 2: Divided Destiny,Outpost 2: Divided Destiny
es,Outpost 2 (videojuego),Outpost 2: Divided Destiny
it,Outpost 2: Destini sospesi,Outpost 2: Divided Destiny
fr,Outpost 2: Divided Destiny,Outpost 2: Divided Destiny
lld,Outpost 2,Outpost 2: Divided Destiny
en,ABA Games,ABA Games
ja,ABA Games,ABA Games
fr,ABA Games,ABA Games
ko,ABA 게임스,ABA Games
en,Phantasy Star,Phantasy Star
ja,ファンタシースターシリーズ,Phantasy Star
zh,梦幻之星系列,Phantasy Star
ru,Phantasy Star (серия игр),Phantasy Star
es,Phantasy Star,Phantasy Star
pt,Phantasy Star,Phantasy Star
fr,Phantasy Star,Phantasy Star
it,Phantasy Star,Phantasy Star
ko,판타지 스타,Phantasy Star
fi,Phantasy Star,Phantasy Star
la,Phantasy star,Phantasy Star
br,C'hoarioù Phantasy Star,Phantasy Star
ja,宮本雅史 (投資家),Masafumi Miyamoto
en,Masafumi Miyamoto,Masafumi Miyamoto
zh,宮本雅史,Masafumi Miyamoto
pt,Masafumi Miyamoto,Masafumi Miyamoto
arz,ماسافومى مياموتو,Masafumi Miyamoto
no,Masafumi Miyamoto,Masafumi Miyamoto
en,Racing Destruction Set,Racing Destruction Set
de,Racing Destruction Set,Racing Destruction Set
fr,Racing Destruction Set,Racing Destruction Set
it,Racing Destruction Set,Racing Destruction Set
nl,Racing Destruction Set,Racing Destruction Set
en,James D. Sachs,James D. Sachs
hu,James D. Sachs,James D. Sachs
en,The Gladiators of Rome,The Gladiators of Rome
en,Children of Mana,Children of Mana
ja,聖剣伝説DS CHILDREN of MANA,Children of Mana
fr,Children of Mana,Children of Mana
es,Children of Mana,Children of Mana
zh,圣剑传说DS 玛娜之子,Children of Mana
ru,Children of Mana,Children of Mana
it,Children of Mana,Children of Mana
pt,Children of Mana,Children of Mana
de,Children of Mana,Children of Mana
fi,Children of Mana,Children of Mana
ko,성검전설 DS: 칠드런 오브 마나,Children of Mana
sv,Children of Mana,Children of Mana
arz,كيلدرين اوف مانا,Children of Mana
lld,Children of Mana,Children of Mana
en,Radical Entertainment,Radical Entertainment
ru,Radical Entertainment,Radical Entertainment
zh,Radical Entertainment,Radical Entertainment
es,Radical Entertainment,Radical Entertainment
fr,Radical Entertainment,Radical Entertainment
de,Radical Entertainment,Radical Entertainment
it,Radical Entertainment,Radical Entertainment
pt,Radical Entertainment,Radical Entertainment
pl,Radical Entertainment,Radical Entertainment
tr,Radical Entertainment,Radical Entertainment
ca,Radical Entertainment,Radical Entertainment
sv,Radical Entertainment,Radical Entertainment
fi,Radical Entertainment,Radical Entertainment
arz,راديكال انترتنمنت,Radical Entertainment
en,Frozenbyte,Frozenbyte
ru,Frozenbyte,Frozenbyte
fi,Frozenbyte,Frozenbyte
fr,Frozenbyte,Frozenbyte
de,Frozenbyte,Frozenbyte
it,Frozenbyte,Frozenbyte
es,Frozenbyte,Frozenbyte
pl,Frozenbyte,Frozenbyte
pt,Frozenbyte,Frozenbyte
uk,Frozenbyte,Frozenbyte
hy,Frozenbyte,Frozenbyte
sv,Frozenbyte,Frozenbyte
en,Hammer of the Gods (video game),Hammer of the Gods (video game)
fr,Hammer of the Gods (jeu vidéo),Hammer of the Gods (video game)
lld,Hammer of the Gods,Hammer of the Gods (video game)
en,WCW Nitro (video game),WCW Nitro (video game)
it,WCW Nitro (videogioco),WCW Nitro (video game)
fr,WCW Nitro (jeu vidéo),WCW Nitro (video game)
arz,دبليو سى دبليو نيترو,WCW Nitro (video game)
lld,WCW Nitro,WCW Nitro (video game)
en,KZ Manager,KZ Manager
de,KZ Manager,KZ Manager
fr,KZ Manager,KZ Manager
pt,KZ Manager,KZ Manager
en,Atari Anthology,Atari Anthology
fr,Atari Anthology,Atari Anthology
vi,Atari Anthology,Atari Anthology
sv,Atari Anthology,Atari Anthology
en,Mickey's Speedway USA,Mickey's Speedway USA
es,Mickey's Speedway USA,Mickey's Speedway USA
fr,Mickey's Speedway USA,Mickey's Speedway USA
it,Mickey's Speedway USA,Mickey's Speedway USA
pt,Mickey's Speedway USA,Mickey's Speedway USA
id,Mickey's Speedway USA,Mickey's Speedway USA
pl,Mickey’s Speedway USA,Mickey's Speedway USA
arz,ميكيس سپيدواى وسا,Mickey's Speedway USA
haw,Mickey's Speedway USA,Mickey's Speedway USA
lld,Mickey's Speedway USA,Mickey's Speedway USA
sv,Mickey's Speedway USA,Mickey's Speedway USA
en,Malcolm Evans (computer programmer),Malcolm Evans (computer programmer)
de,Malcolm Evans,Malcolm Evans (computer programmer)
fr,Malcolm Evans (programmeur),Malcolm Evans (computer programmer)
eo,Malcolm Evans,Malcolm Evans (computer programmer)
en,Dead to Rights II,Dead to Rights II
es,Dead to Rights II,Dead to Rights II
fr,Dead to Rights II,Dead to Rights II
en,Shrek SuperSlam,Shrek SuperSlam
ru,Shrek SuperSlam,Shrek SuperSlam
it,Shrek SuperSlam,Shrek SuperSlam
fr,Shrek: Super Slam,Shrek SuperSlam
sv,Shrek SuperSlam,Shrek SuperSlam
arz,شريك سوپيرسلام,Shrek SuperSlam
simple,Shrek SuperSlam,Shrek SuperSlam
lld,Shrek SuperSlam,Shrek SuperSlam
en,Dan Dare: Pilot of the Future,Dan Dare: Pilot of the Future
ru,Dan Dare: Pilot of the Future,Dan Dare: Pilot of the Future
it,Dan Dare: Pilot of the Future,Dan Dare: Pilot of the Future
lld,Dan Dare: Pilot of the Future,Dan Dare: Pilot of the Future
fr,Dan Dare: Pilot of the Future,Dan Dare: Pilot of the Future
nl,Dan Dare: Pilot of the Future,Dan Dare: Pilot of the Future
en,Matt Leto,Matt Leto
en,Heros: The Sanguine Seven,Heros: The Sanguine Seven
en,MechCommander 2,MechCommander 2
ru,MechCommander 2,MechCommander 2
de,MechCommander 2,MechCommander 2
fr,MechCommander 2,MechCommander 2
it,MechCommander 2,MechCommander 2
uk,MechCommander 2,MechCommander 2
lld,MechCommander 2,MechCommander 2
sk,MechCommander 2,MechCommander 2
ja,スーパーロボット大戦OG ORIGINAL GENERATIONS,Super Robot Wars: Original Generations
en,Super Robot Wars: Original Generations,Super Robot Wars: Original Generations
zh,超級機器人大戰OG ORIGINAL GENERATIONS,Super Robot Wars: Original Generations
it,Super Robot Wars OG: Original Generations,Super Robot Wars: Original Generations
lld,Super Robot Wars: Original Generations,Super Robot Wars: Original Generations
en,Tao's Adventure: Curse of the Demon Seal,Tao's Adventure: Curse of the Demon Seal
fr,Tao's Adventure: Curse of the Demon Seal,Tao's Adventure: Curse of the Demon Seal
en,NATO Commander,NATO Commander
es,NATO Commander,NATO Commander
zh,北豹防衛戰,NATO Commander
fr,NATO Commander,NATO Commander
nl,NATO Commander,NATO Commander
en,Guild Wars Nightfall,Guild Wars Nightfall
fr,Guild Wars Nightfall,Guild Wars Nightfall
it,Guild Wars Nightfall,Guild Wars Nightfall
es,Guild Wars: Nightfall,Guild Wars Nightfall
pl,Guild Wars Nightfall,Guild Wars Nightfall
nl,Guild Wars Nightfall,Guild Wars Nightfall
fi,Guild Wars Nightfall,Guild Wars Nightfall
arz,جويلد وارس نيجتفال,Guild Wars Nightfall
sv,Guild Wars: Nightfall,Guild Wars Nightfall
lld,Guild Wars Nightfall,Guild Wars Nightfall
sk,Guild Wars Nightfall,Guild Wars Nightfall
en,Touch! Generations,Touch! Generations
ja,Touch! Generations,Touch! Generations
es,Touch! Generations,Touch! Generations
fr,Touch! Generations,Touch! Generations
it,Touch! Generations,Touch! Generations
de,Touch! Generations,Touch! Generations
ca,Touch! Generations,Touch! Generations
ko,Touch! Generations,Touch! Generations
zh,Touch! Generations,Touch! Generations
pt,Touch! Generations,Touch! Generations
fi,Touch! Generations,Touch! Generations
uk,Touch! Generations,Touch! Generations
en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
ru,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
it,"Le cronache di Narnia: Il leone, la strega e l'armadio (videogioco)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
fr,"Le Monde de Narnia : Le Lion, la Sorcière blanche et l'Armoire magique (jeu vidéo)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
th,"เดอะโครนิเคิลส์ออฟนาร์เนีย: เดอะไลออน, เดอะวิตช์ แอนด์เดอะวอร์โดรบ","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
nl,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (computerspel)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
ko,"나니아 연대기: 사자, 마녀, 그리고 옷장 (비디오 게임)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
sv,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (datorspel)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (video game)"
en,Flux (magazine),Flux (magazine)
en,07th Expansion,07th Expansion
ja,07th Expansion,07th Expansion
zh,07th Expansion,07th Expansion
es,07th Expansion,07th Expansion
de,07th Expansion,07th Expansion
fr,07th Expansion,07th Expansion
pt,07th Expansion,07th Expansion
it,07th Expansion,07th Expansion
vi,07th Expansion,07th Expansion
th,07th Expansion,07th Expansion
pl,07th Expansion,07th Expansion
ko,07th Expansion,07th Expansion
hu,07th Expansion,07th Expansion
en,Lego Racers 2,Lego Racers 2
nl,LEGO Racers 2,Lego Racers 2
it,LEGO Racers 2,Lego Racers 2
es,Lego Racers 2,Lego Racers 2
fr,Lego Racers 2,Lego Racers 2
hu,Lego Racers 2,Lego Racers 2
vi,Lego Racers 2,Lego Racers 2
zh-yue,樂高賽車2,Lego Racers 2
en,Supercross 2000,Supercross 2000
ca,Supercross 2000,Supercross 2000
fr,Supercross 2000,Supercross 2000
lld,Supercross 2000,Supercross 2000
en,Legacy of the Wizard,Legacy of the Wizard
ja,ドラゴンスレイヤーIV ドラスレファミリー,Legacy of the Wizard
zh,屠龙剑IV 屠龙家族,Legacy of the Wizard
ko,드래슬레 패밀리,Legacy of the Wizard
fr,Legacy of the Wizard,Legacy of the Wizard
en,Metamorphic Force,Metamorphic Force
ja,メタモルフィックフォース,Metamorphic Force
es,Metamorphic Force,Metamorphic Force
it,Metamorphic Force,Metamorphic Force
fr,Metamorphic Force,Metamorphic Force
lld,Metamorphic Force,Metamorphic Force
en,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
fr,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
it,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
es,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
zh,轉捩點：自由隕落,Turning Point: Fall of Liberty
pl,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
ca,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
lld,Turning Point: Fall of Liberty,Turning Point: Fall of Liberty
arz,تورنينج پوينت: فال اوف ليبيرتى,Turning Point: Fall of Liberty
en,War Wind II: Human Onslaught,War Wind II: Human Onslaught
fr,War Wind II: Human Onslaught,War Wind II: Human Onslaught
arz,وار ويند اي: هومان اونسلاوجت,War Wind II: Human Onslaught
lld,War Wind II: Human Onslaught,War Wind II: Human Onslaught
en,38 Studios,38 Studios
tr,38 Studios,38 Studios
en,Caesar (game),Caesar (game)
sv,Caesar at Alesia,Caesar (game)
ca,Caesar (joc),Caesar (game)
en,Straylight Studios,Straylight Studios
en,Kororinpa,Kororinpa
ja,コロリンパ,Kororinpa
de,Kororinpa,Kororinpa
pt,Kororinpa,Kororinpa
lld,Kororinpa,Kororinpa
en,Darkness Falls: The Crusade,Darkness Falls: The Crusade
lld,Darkness Falls: The Crusade,Darkness Falls: The Crusade
en,Game Over (Sheff book),Game Over (Sheff book)
ru,Game Over (книга),Game Over (Sheff book)
zh,遊戲結束 (書籍),Game Over (Sheff book)
pl,Game Over (książka),Game Over (Sheff book)
sv,Game Over (bok),Game Over (Sheff book)
en,Gunpey,Gunpey
ja,GUNPEY,Gunpey
it,Gunpey,Gunpey
ru,Gunpey,Gunpey
sv,Gunpey,Gunpey
ja,ビジュアルアーツ,Visual Arts (company)
en,Visual Arts (company),Visual Arts (company)
zh,VISUAL ARTS,Visual Arts (company)
ru,Visual Arts (компания),Visual Arts (company)
vi,Visual Arts,Visual Arts (company)
de,Visual Art’s,Visual Arts (company)
ko,비주얼 아츠,Visual Arts (company)
it,VisualArt's,Visual Arts (company)
id,VisualArt's,Visual Arts (company)
fr,Visual Arts,Visual Arts (company)
pl,Visual Arts,Visual Arts (company)
pt,VisualArt's,Visual Arts (company)
uk,Visual Arts (компанія),Visual Arts (company)
ms,Visual Art's,Visual Arts (company)
en,Double Dungeons,Double Dungeons
ja,ダブルダンジョン,Double Dungeons
ru,Double Dungeons,Double Dungeons
arz,دوبل دونجيونس,Double Dungeons
lld,Double Dungeons,Double Dungeons
en,Pinball FX,Pinball FX
fr,Pinball FX,Pinball FX
lld,Pinball FX,Pinball FX
en,Paul Barnett (video game designer),Paul Barnett (video game designer)
en,Microsoft Solitaire,Microsoft Solitaire
ru,Microsoft Solitaire,Microsoft Solitaire
ko,카드놀이 (윈도우),Microsoft Solitaire
es,Solitario Microsoft,Microsoft Solitaire
zh,纸牌 (电子游戏),Microsoft Solitaire
it,Solitario (Windows),Microsoft Solitaire
fr,Solitaire (Windows),Microsoft Solitaire
pl,Pasjans (gra komputerowa),Microsoft Solitaire
uk,Microsoft Solitaire,Microsoft Solitaire
vi,Microsoft Solitaire,Microsoft Solitaire
id,Microsoft Solitaire,Microsoft Solitaire
arz,سوليتير,Microsoft Solitaire
el,Microsoft Solitaire,Microsoft Solitaire
bg,Microsoft Solitaire,Microsoft Solitaire
lld,Solitaire,Microsoft Solitaire
wuu,纸牌（电子游戏）,Microsoft Solitaire
ca,Microsoft Solitaire,Microsoft Solitaire
gl,Microsoft Solitaire,Microsoft Solitaire
en,Blaze and Blade: Eternal Quest,Blaze and Blade: Eternal Quest
fr,Legend of Foresia : La Contrée interdite,Blaze and Blade: Eternal Quest
arz,بلاز اند بلادي: اتيرنال كويست,Blaze and Blade: Eternal Quest
lld,Blaze and Blade: Eternal Quest,Blaze and Blade: Eternal Quest
en,NCAA Football 08,NCAA Football 08
fr,NCAA Football 08,NCAA Football 08
it,NCAA Football 08,NCAA Football 08
lld,NCAA Football 08,NCAA Football 08
en,Mark Griskey,Mark Griskey
