lang,topic,topic_in_English
vi,The Blockheads (video game),The Blockheads (video game)
en,Dragon's Dogma Online,Dragon's Dogma Online
ja,ドラゴンズドグマ オンライン,Dragon's Dogma Online
en,Road Not Taken,Road Not Taken
fr,Road Not Taken,Road Not Taken
en,FIFA 16,FIFA 16
es,FIFA 16,FIFA 16
pt,FIFA 16,FIFA 16
ru,FIFA 16,FIFA 16
it,FIFA 16,FIFA 16
fr,FIFA 16,FIFA 16
id,FIFA 16,FIFA 16
tr,FIFA 16,FIFA 16
de,FIFA 16,FIFA 16
pl,FIFA 16,FIFA 16
ja,FIFA 16,FIFA 16
vi,FIFA 16,FIFA 16
uk,FIFA 16,FIFA 16
nl,FIFA 16,FIFA 16
hu,FIFA 16,FIFA 16
cs,FIFA 16,FIFA 16
ro,FIFA 16,FIFA 16
fi,FIFA 16,FIFA 16
sv,FIFA 16,FIFA 16
ko,FIFA 16,FIFA 16
az,FIFA 16,FIFA 16
sr,FIFA 16,FIFA 16
th,ฟีฟ่า 16,FIFA 16
hr,FIFA 16,FIFA 16
no,FIFA 16,FIFA 16
ast,FIFA 16,FIFA 16
da,FIFA 16,FIFA 16
hy,FIFA 16,FIFA 16
arz,فيفا 16,FIFA 16
en,Terrorpods,Terrorpods
it,Terrorpods,Terrorpods
fr,Terrorpods,Terrorpods
en,Fran Bow,Fran Bow
ru,Fran Bow,Fran Bow
es,Fran Bow,Fran Bow
de,Fran Bow,Fran Bow
pt,Fran Bow,Fran Bow
it,Fran Bow,Fran Bow
fr,Fran Bow,Fran Bow
ja,Fran Bow,Fran Bow
be,Fran Bow,Fran Bow
arz,فران بو,Fran Bow
en,Steve McNeil,Steve McNeil
en,Return of the Ninja,Return of the Ninja
de,Return of the Ninja,Return of the Ninja
en,Xeno (video game),Xeno (video game)
nl,Xeno (computerspel),Xeno (video game)
en,Stern Pinball Arcade,Stern Pinball Arcade
en,Manual Samuel,Manual Samuel
es,Manual Samuel,Manual Samuel
ja,マニュアル・サミュエル 〜死神との約束〜,Manual Samuel
en,Beetle Crazy Cup,Beetle Crazy Cup
es,Beetle Crazy Cup,Beetle Crazy Cup
zh,欢乐甲壳虫,Beetle Crazy Cup
fr,Beetle Crazy Cup,Beetle Crazy Cup
en,The Disney Afternoon Collection,The Disney Afternoon Collection
es,The Disney Afternoon Collection,The Disney Afternoon Collection
fr,The Disney Afternoon Collection,The Disney Afternoon Collection
fi,The Disney Afternoon Collection,The Disney Afternoon Collection
sv,The Disney Afternoon Collection,The Disney Afternoon Collection
th,อินิทรี ดิจิตอล,Ini3 Digital
en,Ini3 Digital,Ini3 Digital
en,Ultimate Race Pro,Ultimate Race Pro
fr,Ultim@te Race Pro,Ultimate Race Pro
tr,Ultim@te Race Pro,Ultimate Race Pro
lld,Ultimate Race Pro,Ultimate Race Pro
en,Seal of the Pharaoh,Seal of the Pharaoh
en,Wander (1974 video game),Wander (1974 video game)
de,Wander (Computerspiel),Wander (1974 video game)
lld,Wander,Wander (1974 video game)
en,Car Wars Reference Screen,Car Wars Reference Screen
en,2019 Florida Mayhem season,2019 Florida Mayhem season
ja,石原恒和,Tsunekazu Ishihara
en,Tsunekazu Ishihara,Tsunekazu Ishihara
it,Tsunekazu Ishihara,Tsunekazu Ishihara
zh,石原恆和,Tsunekazu Ishihara
ca,Tsunekazu Ishihara,Tsunekazu Ishihara
fi,Tsunekazu Ishihara,Tsunekazu Ishihara
ko,이시하라 쓰네카즈,Tsunekazu Ishihara
gl,Tsunekazu Ishihara,Tsunekazu Ishihara
en,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
ja,F-ZERO FOR GAMEBOY ADVANCE,F-Zero: Maximum Velocity
es,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
fr,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
it,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
pl,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
pt,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
gl,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
simple,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
arz,ف زيرو: ماكسيموم ڤيلوسيتى,F-Zero: Maximum Velocity
lld,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
sv,F-Zero: Maximum Velocity,F-Zero: Maximum Velocity
en,Eurogame,Eurogame
fr,Eurogame,Eurogame
it,Gioco in stile tedesco,Eurogame
es,Juego de estilo alemán,Eurogame
pl,Eurogra,Eurogame
ru,Настольные игры немецкого стиля,Eurogame
ja,ユーロゲーム,Eurogame
de,Familienspiel,Eurogame
zh,德式桌上遊戲,Eurogame
pt,Jogo de tabuleiro de estilo alemão,Eurogame
nl,Designer game,Eurogame
th,ยูโรเกม,Eurogame
cs,Moderní společenská hra,Eurogame
uk,Єврогра,Eurogame
sk,Moderná spoločenská hra,Eurogame
da,Designerspil,Eurogame
ca,Joc d'estil europeu,Eurogame
fi,Europeli,Eurogame
ko,독일식 보드 게임,Eurogame
tr,Alman tarzı masa oyunu,Eurogame
sl,Namizna igra evropskega sloga,Eurogame
zh-yue,德式檯上遊戲,Eurogame
en,Sam,Sam & Max Hit the Road
de,Sam,Sam & Max Hit the Road
zh,Sam,Sam & Max Hit the Road
es,Sam,Sam & Max Hit the Road
ru,SAM,Sam & Max Hit the Road
fr,Sam,Sam & Max Hit the Road
ja,SAM,Sam & Max Hit the Road
pl,Sam,Sam & Max Hit the Road
vi,Sam,Sam & Max Hit the Road
it,Sam,Sam & Max Hit the Road
nl,Sam,Sam & Max Hit the Road
sv,Sam,Sam & Max Hit the Road
ko,SAM,Sam & Max Hit the Road
cs,Sam,Sam & Max Hit the Road
ig,Sam,Sam & Max Hit the Road
sr,SAM,Sam & Max Hit the Road
pt,Sam,Sam & Max Hit the Road
sl,Sam,Sam & Max Hit the Road
eo,Sam,Sam & Max Hit the Road
ca,SAM,Sam & Max Hit the Road
simple,Sam,Sam & Max Hit the Road
bar,Sam,Sam & Max Hit the Road
ceb,Sam,Sam & Max Hit the Road
is,SAM,Sam & Max Hit the Road
no,SAM,Sam & Max Hit the Road
sh,SAM,Sam & Max Hit the Road
th,แซม,Sam & Max Hit the Road
en,Quest for Glory II: Trial by Fire,Quest for Glory II: Trial by Fire
ru,Quest for Glory II: Trial by Fire,Quest for Glory II: Trial by Fire
fr,Quest for Glory II: Trial by Fire,Quest for Glory II: Trial by Fire
it,Quest for Glory II: Trial by Fire,Quest for Glory II: Trial by Fire
lld,Quest for Glory II: Trial by Fire,Quest for Glory II: Trial by Fire
arz,كويسانت فور جلورى اي: تريال بى فير,Quest for Glory II: Trial by Fire
en,Leisure Suit Larry: Love for Sail!,Leisure Suit Larry: Love for Sail!
ru,Leisure Suit Larry: Love for Sail!,Leisure Suit Larry: Love for Sail!
pl,Larry 7: Miłość na fali,Leisure Suit Larry: Love for Sail!
es,Leisure Suit Larry: Love for Sail!,Leisure Suit Larry: Love for Sail!
fr,Leisure Suit Larry VII : Drague en haute mer,Leisure Suit Larry: Love for Sail!
it,Leisure Suit Larry: Love for Sail!,Leisure Suit Larry: Love for Sail!
sv,Leisure Suit Larry 7: Love for Sail!,Leisure Suit Larry: Love for Sail!
lld,Leisure Suit Larry: Love for Sail!,Leisure Suit Larry: Love for Sail!
arz,ليسور سويت لاري: لوڤ فور سايل!,Leisure Suit Larry: Love for Sail!
no,Leisure Suit Larry 7: Love for Sail!,Leisure Suit Larry: Love for Sail!
en,Magnetic Scrolls,Magnetic Scrolls
de,Magnetic Scrolls,Magnetic Scrolls
fr,Magnetic Scrolls,Magnetic Scrolls
fi,Magnetic Scrolls,Magnetic Scrolls
en,Alien Syndrome,Alien Syndrome
ja,エイリアンシンドローム,Alien Syndrome
es,Alien Syndrome,Alien Syndrome
it,Alien Syndrome,Alien Syndrome
de,Alien Syndrome,Alien Syndrome
fr,Alien Syndrome,Alien Syndrome
ko,에일리언 신드롬,Alien Syndrome
gl,Alien Syndrome,Alien Syndrome
nl,Alien Syndrome (1987),Alien Syndrome
is,Alien Syndrome,Alien Syndrome
sv,Alien Syndrome,Alien Syndrome
en,Nintendo DS,Nintendo DS
ja,ニンテンドーDS,Nintendo DS
es,Nintendo DS,Nintendo DS
fr,Nintendo DS,Nintendo DS
de,Nintendo DS,Nintendo DS
ru,Nintendo DS,Nintendo DS
it,Nintendo DS,Nintendo DS
pt,Nintendo DS,Nintendo DS
zh,任天堂DS,Nintendo DS
pl,Nintendo DS,Nintendo DS
nl,Nintendo DS,Nintendo DS
id,Nintendo DS,Nintendo DS
vi,Nintendo DS,Nintendo DS
simple,Nintendo DS,Nintendo DS
sv,Nintendo DS,Nintendo DS
uk,Nintendo DS,Nintendo DS
fi,Nintendo DS,Nintendo DS
tr,Nintendo DS,Nintendo DS
th,นินเท็นโด ดีเอส,Nintendo DS
ko,닌텐도 DS,Nintendo DS
cs,Nintendo DS,Nintendo DS
no,Nintendo DS,Nintendo DS
hu,Nintendo DS,Nintendo DS
ast,Nintendo DS,Nintendo DS
mk,Нинтендо ДС,Nintendo DS
da,Nintendo DS,Nintendo DS
el,Nintendo DS,Nintendo DS
gl,Nintendo DS,Nintendo DS
ca,Nintendo DS,Nintendo DS
ro,Nintendo DS,Nintendo DS
hr,Nintendo DS,Nintendo DS
tl,Nintendo DS,Nintendo DS
bg,Nintendo DS,Nintendo DS
sh,Nintendo DS,Nintendo DS
sk,Nintendo DS,Nintendo DS
ang,Nintendo DS,Nintendo DS
ms,Nintendo DS,Nintendo DS
lt,Nintendo DS,Nintendo DS
sl,Nintendo DS,Nintendo DS
sr,Nintendo DS,Nintendo DS
eu,Nintendo DS,Nintendo DS
et,Nintendo DS,Nintendo DS
is,Nintendo DS,Nintendo DS
be,Nintendo DS,Nintendo DS
nn,Nintendo DS,Nintendo DS
an,Nintendo DS,Nintendo DS
br,Nintendo DS,Nintendo DS
lv,Nintendo DS,Nintendo DS
ka,Nintendo DS,Nintendo DS
lmo,Nintendo DS,Nintendo DS
eo,Nintendo DS,Nintendo DS
cy,Nintendo DS,Nintendo DS
wuu,任天堂DS,Nintendo DS
la,Nintendo DS,Nintendo DS
ckb,نینتێندۆ دی ئێس,Nintendo DS
zh-yue,任天堂DS,Nintendo DS
arz,نينتندو دى اس,Nintendo DS
mr,निन्टेन्डो डीएस,Nintendo DS
en,Myst III: Exile,Myst III: Exile
ru,Myst III: Exile,Myst III: Exile
fr,Myst III: Exile,Myst III: Exile
it,Myst III: Exile,Myst III: Exile
es,Myst III: Exile,Myst III: Exile
pl,Myst III: Exile,Myst III: Exile
nl,Myst III: Exile,Myst III: Exile
pt,Myst III: Exile,Myst III: Exile
sv,Myst III: Exile,Myst III: Exile
ko,미스트 III: 엑자일,Myst III: Exile
el,Myst III: Exile,Myst III: Exile
arz,ميسانت اي: اكسيل,Myst III: Exile
lld,Myst III: Exile,Myst III: Exile
ro,Myst III: Exile,Myst III: Exile
en,Master of Magic,Master of Magic
ru,Master of Magic,Master of Magic
de,Master of Magic,Master of Magic
es,Master of Magic,Master of Magic
fr,Master of Magic,Master of Magic
it,Master of Magic,Master of Magic
pl,Master of Magic,Master of Magic
nl,Master of Magic,Master of Magic
cs,Master of Magic,Master of Magic
fi,Master of Magic,Master of Magic
sv,Master of Magic,Master of Magic
pt,Master of Magic,Master of Magic
arz,ماستير اوف ماجيك,Master of Magic
vi,Master of Magic,Master of Magic
en,Rocket Arena,Rocket Arena
en,Cruis'n World,Cruis'n World
es,Cruis'n World,Cruis'n World
it,Cruis'n World,Cruis'n World
fr,Cruis'n World,Cruis'n World
ko,크루즌 월드,Cruis'n World
ca,Cruis'n World,Cruis'n World
arz,كرويسن ورلد,Cruis'n World
lld,Cruis'n World,Cruis'n World
en,The Simpsons (video game),The Simpsons (video game)
es,The Simpsons (videojuego),The Simpsons (video game)
it,The Simpsons (videogioco),The Simpsons (video game)
pt,The Simpsons Arcade Game,The Simpsons (video game)
fr,The Simpsons: Arcade Game,The Simpsons (video game)
nl,The Simpsons (arcadespel),The Simpsons (video game)
arz,ث سيمپسونس اركاد جام,The Simpsons (video game)
sv,The Simpsons Arcade Game,The Simpsons (video game)
lld,The Simpsons,The Simpsons (video game)
new,द सिम्प्सन्स,The Simpsons (video game)
en,Dangerous Journeys,Dangerous Journeys
no,Dangerous Journeys,Dangerous Journeys
en,Game over,Game over
ja,ゲームオーバー,Game over
es,Game over,Game over
ru,Game over,Game over
th,เกมโอเวอร์,Game over
de,Game over,Game over
it,Game over,Game over
pt,Game over,Game over
zh,Game Over,Game over
tr,Game over,Game over
fr,Partie terminée,Game over
cs,Game over,Game over
ko,게임 오버,Game over
ca,Game over,Game over
arz,جيم اوڤر,Game over
fi,Game over,Game over
zh-yue,GAME OVER,Game over
sv,Game over,Game over
sk,Game over,Game over
nl,Game over (computerspelterm),Game over
ka,Game over,Game over
nn,Game over,Game over
en,The Spirit of '76 (pinball),The Spirit of '76 (pinball)
en,Redemption (card game),Redemption (card game)
en,Polyphony Digital,Polyphony Digital
ja,ポリフォニー・デジタル,Polyphony Digital
ru,Polyphony Digital,Polyphony Digital
es,Polyphony Digital,Polyphony Digital
fr,Polyphony Digital,Polyphony Digital
it,Polyphony Digital,Polyphony Digital
de,Polyphony Digital,Polyphony Digital
pt,Polyphony Digital,Polyphony Digital
zh,Polyphony Digital,Polyphony Digital
pl,Polyphony Digital,Polyphony Digital
tr,Polyphony Digital,Polyphony Digital
nl,Polyphony Digital,Polyphony Digital
fi,Polyphony Digital,Polyphony Digital
sv,Polyphony Digital,Polyphony Digital
ko,폴리포니 디지털,Polyphony Digital
th,โพลีโฟนี ดิจิทัล,Polyphony Digital
vi,Polyphony Digital,Polyphony Digital
sw,Polyphony Digital,Polyphony Digital
arz,بوليفنى ديجيتال,Polyphony Digital
no,Polyphony Digital,Polyphony Digital
ca,Polyphony Digital,Polyphony Digital
azb,پولی‌فونی دیجیتال,Polyphony Digital
hy,Polyphony Digital,Polyphony Digital
en,Marc LeBlanc,Marc LeBlanc
de,Marc LeBlanc,Marc LeBlanc
ja,マーク・ルブラン,Marc LeBlanc
en,MVP Baseball 2005,MVP Baseball 2005
it,MVP Baseball 2005,MVP Baseball 2005
lld,MVP Baseball 2005,MVP Baseball 2005
en,Barnhouse Effect,Barnhouse Effect
en,Torus Games,Torus Games
es,Torus Games,Torus Games
it,Torus Games,Torus Games
pt,Torus Games,Torus Games
fr,Torus Games,Torus Games
ca,Torus Games,Torus Games
en,Beyond Dark Castle,Beyond Dark Castle
it,Beyond Dark Castle,Beyond Dark Castle
lld,Beyond Dark Castle,Beyond Dark Castle
en,Kick harness,Kick harness
fr,Kick harness,Kick harness
en,Merlin (console),Merlin (console)
fr,Merlin (jeu électronique),Merlin (console)
de,Merlin (Spielkonsole),Merlin (console)
ja,Merlin (電子ゲーム),Merlin (console)
it,Merlin (gioco),Merlin (console)
en,Duke Nukem II,Duke Nukem II
ru,Duke Nukem II,Duke Nukem II
es,Duke Nukem II,Duke Nukem II
de,Duke Nukem II,Duke Nukem II
it,Duke Nukem II,Duke Nukem II
fr,Duke Nukem II,Duke Nukem II
fi,Duke Nukem II,Duke Nukem II
cs,Duke Nukem II,Duke Nukem II
nl,Duke Nukem II,Duke Nukem II
zh,毁灭公爵II,Duke Nukem II
sk,Duke Nukem II,Duke Nukem II
sv,Duke Nukem II,Duke Nukem II
gl,Duke Nukem II,Duke Nukem II
lld,Duke Nukem II,Duke Nukem II
arz,دوك نوكيم اى,Duke Nukem II
en,DarkSpace,DarkSpace
en,Goblin Commander: Unleash the Horde,Goblin Commander: Unleash the Horde
fr,Goblin Commander: Unleash the Horde,Goblin Commander: Unleash the Horde
en,Coala,Coala
en,Lim Yo-hwan,Lim Yo-hwan
ko,임요환,Lim Yo-hwan
zh,林遥焕,Lim Yo-hwan
fr,BoxeR,Lim Yo-hwan
pt,Lim Yo-Hwan,Lim Yo-hwan
de,Lim Yo-hwan,Lim Yo-hwan
ru,BoxeR (киберспортсмен),Lim Yo-hwan
vi,Lim Yo-Hwan,Lim Yo-hwan
es,BoxeR,Lim Yo-hwan
pl,Lim Yo-hwan,Lim Yo-hwan
it,Lim Yo-hwan,Lim Yo-hwan
uk,Лім Йо Хван,Lim Yo-hwan
sv,Lim Yo-Hwan,Lim Yo-hwan
lt,Lim Yo-Hwan,Lim Yo-hwan
arz,ليم يو هوان (لاعب رياضه الكترونيه من كوريا الجنوبيه),Lim Yo-hwan
en,SWAT 4,SWAT 4
ru,SWAT 4,SWAT 4
es,SWAT 4,SWAT 4
it,SWAT 4,SWAT 4
de,SWAT 4,SWAT 4
fr,SWAT 4,SWAT 4
zh,迅雷先鋒4,SWAT 4
pl,SWAT 4,SWAT 4
pt,SWAT 4,SWAT 4
ja,SWAT 4,SWAT 4
fi,SWAT 4,SWAT 4
nl,SWAT 4,SWAT 4
uk,SWAT 4,SWAT 4
ko,SWAT 4,SWAT 4
sv,SWAT 4,SWAT 4
arz,سوات 4,SWAT 4
lld,SWAT 4,SWAT 4
en,Batman: Dark Tomorrow,Batman: Dark Tomorrow
ru,Batman: Dark Tomorrow,Batman: Dark Tomorrow
es,Batman: Dark Tomorrow,Batman: Dark Tomorrow
fr,Batman: Dark Tomorrow,Batman: Dark Tomorrow
it,Batman: Dark Tomorrow,Batman: Dark Tomorrow
fi,Batman: Dark Tomorrow,Batman: Dark Tomorrow
lld,Batman: Dark Tomorrow,Batman: Dark Tomorrow
en,Zemmix,Zemmix
ru,Zemmix,Zemmix
ja,Zemmix,Zemmix
ko,재믹스,Zemmix
nl,Zemmix,Zemmix
ja,シンジと愉快な仲間たち,Shinji and Good Friends
en,Shinji and Good Friends,Shinji and Good Friends
en,Sensible Golf,Sensible Golf
lld,Sensible Golf,Sensible Golf
en,Kat Gunn,Kat Gunn
en,Sprint 2,Sprint 2
lld,Sprint 2,Sprint 2
en,Street Fighter II (manga),Street Fighter II (manga)
it,Street Fighter II (manga),Street Fighter II (manga)
pt,Street Fighter II (mangá),Street Fighter II (manga)
en,Faris Scherwiz,Faris Scherwiz
en,GURPS Martial Arts,GURPS Martial Arts
en,Shadow Hearts: From the New World,Shadow Hearts: From the New World
ja,シャドウハーツ・フロム・ザ・ニューワールド,Shadow Hearts: From the New World
fr,Shadow Hearts: From the New World,Shadow Hearts: From the New World
zh,闇影之心：來自新世界,Shadow Hearts: From the New World
lld,Shadow Hearts: From the New World,Shadow Hearts: From the New World
en,The Combatribes,The Combatribes
ja,コンバットライブス,The Combatribes
es,The Combatribes,The Combatribes
it,The Combatribes,The Combatribes
fr,The Combatribes,The Combatribes
arz,ث كومباتريبيس,The Combatribes
lld,The Combatribes,The Combatribes
th,เดอะคอมบาไทรส์,The Combatribes
en,Operation Logic Bomb,Operation Logic Bomb
fr,Operation Logic Bomb,Operation Logic Bomb
lld,Operation Logic Bomb,Operation Logic Bomb
en,The Black Bass (1988 video game),The Black Bass (1988 video game)
it,The Black Bass,The Black Bass (1988 video game)
en,Scram (video game),Scram (video game)
ja,ヨーロッパ戦線,Operation Europe: Path to Victory
en,Operation Europe: Path to Victory,Operation Europe: Path to Victory
fr,Operation Europe: Path to Victory 1939-45,Operation Europe: Path to Victory
nl,Operation Europe: Path to Victory 1939-45,Operation Europe: Path to Victory
lld,Operation Europe: Path to Victory,Operation Europe: Path to Victory
en,Dungeon Magic,Dungeon Magic
ja,ライトブリンガー,Dungeon Magic
th,ดันเจียนเมจิก,Dungeon Magic
en,Ryuta Kawashima,Ryuta Kawashima
ja,川島隆太,Ryuta Kawashima
ru,"Кавасима, Рюта",Ryuta Kawashima
fr,Ryuta Kawashima,Ryuta Kawashima
es,Ryuta Kawashima,Ryuta Kawashima
de,Ryūta Kawashima,Ryuta Kawashima
zh,川岛隆太,Ryuta Kawashima
it,Ryuta Kawashima,Ryuta Kawashima
pt,Ryuta Kawashima,Ryuta Kawashima
nl,Ryuta Kawashima,Ryuta Kawashima
tr,Ryuta Kawashima,Ryuta Kawashima
vi,Kawashima Ryuta,Ryuta Kawashima
id,Ryuta Kawashima,Ryuta Kawashima
arz,ريوتا كاواشيما,Ryuta Kawashima
sv,Ryuta Kawashima,Ryuta Kawashima
en,Donkey Kong Barrel Blast,Donkey Kong Barrel Blast
ja,ドンキーコング たるジェットレース,Donkey Kong Barrel Blast
es,Donkey Kong Barrel Blast,Donkey Kong Barrel Blast
de,Donkey Kong Jet Race,Donkey Kong Barrel Blast
it,Donkey Kong Jet Race,Donkey Kong Barrel Blast
fr,Donkey Kong Jet Race,Donkey Kong Barrel Blast
pt,Donkey Kong Barrel Blast,Donkey Kong Barrel Blast
simple,Donkey Kong Barrel Blast,Donkey Kong Barrel Blast
fi,Donkey Kong Jet Race,Donkey Kong Barrel Blast
nl,Donkey Kong Jet Race,Donkey Kong Barrel Blast
arz,دونكى كونج باريل بلاست,Donkey Kong Barrel Blast
